2025-04-11 19:35:27 install libnss-systemd:amd64 <none> 245.4-4ubuntu3.24
2025-04-11 19:35:27 status half-installed libnss-systemd:amd64 245.4-4ubuntu3.24
2025-04-11 19:35:27 status unpacked libnss-systemd:amd64 245.4-4ubuntu3.24
2025-04-11 19:35:27 install libpam-systemd:amd64 <none> 245.4-4ubuntu3.24
2025-04-11 19:35:27 status half-installed libpam-systemd:amd64 245.4-4ubuntu3.24
2025-04-11 19:35:27 status unpacked libpam-systemd:amd64 245.4-4ubuntu3.24
2025-04-11 19:35:27 install libsodium23:amd64 <none> 1.0.18-1
2025-04-11 19:35:27 status half-installed libsodium23:amd64 1.0.18-1
2025-04-11 19:35:27 status unpacked libsodium23:amd64 1.0.18-1
2025-04-11 19:35:27 install lsb-release:all <none> 11.1.0ubuntu2
2025-04-11 19:35:27 status half-installed lsb-release:all 11.1.0ubuntu2
2025-04-11 19:35:27 status unpacked lsb-release:all 11.1.0ubuntu2
2025-04-11 19:35:27 install netbase:all <none> 6.1
2025-04-11 19:35:27 status half-installed netbase:all 6.1
2025-04-11 19:35:27 status unpacked netbase:all 6.1
2025-04-11 19:35:27 install python3-dbus:amd64 <none> 1.2.16-1build1
2025-04-11 19:35:27 status half-installed python3-dbus:amd64 1.2.16-1build1
2025-04-11 19:35:27 status unpacked python3-dbus:amd64 1.2.16-1build1
2025-04-11 19:35:27 install python3-gi:amd64 <none> 3.36.0-1
2025-04-11 19:35:27 status half-installed python3-gi:amd64 3.36.0-1
2025-04-11 19:35:27 status unpacked python3-gi:amd64 3.36.0-1
2025-04-11 19:35:27 install networkd-dispatcher:all <none> 2.1-2~ubuntu20.04.3
2025-04-11 19:35:27 status half-installed networkd-dispatcher:all 2.1-2~ubuntu20.04.3
2025-04-11 19:35:27 status unpacked networkd-dispatcher:all 2.1-2~ubuntu20.04.3
2025-04-11 19:35:27 install python3-pkg-resources:all <none> 45.2.0-1ubuntu0.2
2025-04-11 19:35:27 status half-installed python3-pkg-resources:all 45.2.0-1ubuntu0.2
2025-04-11 19:35:27 status unpacked python3-pkg-resources:all 45.2.0-1ubuntu0.2
2025-04-11 19:35:27 install python3-six:all <none> 1.14.0-2
2025-04-11 19:35:27 status half-installed python3-six:all 1.14.0-2
2025-04-11 19:35:27 status unpacked python3-six:all 1.14.0-2
2025-04-11 19:35:27 install shared-mime-info:amd64 <none> 1.15-1
2025-04-11 19:35:27 status half-installed shared-mime-info:amd64 1.15-1
2025-04-11 19:35:27 status unpacked shared-mime-info:amd64 1.15-1
2025-04-11 19:35:27 install ucf:all <none> 3.0038+nmu1
2025-04-11 19:35:27 status half-installed ucf:all 3.0038+nmu1
2025-04-11 19:35:27 status unpacked ucf:all 3.0038+nmu1
2025-04-11 19:35:27 install xdg-user-dirs:amd64 <none> 0.17-2ubuntu1
2025-04-11 19:35:27 status half-installed xdg-user-dirs:amd64 0.17-2ubuntu1
2025-04-11 19:35:27 status unpacked xdg-user-dirs:amd64 0.17-2ubuntu1
2025-04-11 19:35:27 install xz-utils:amd64 <none> 5.2.4-1ubuntu1.1
2025-04-11 19:35:27 status half-installed xz-utils:amd64 5.2.4-1ubuntu1.1
2025-04-11 19:35:27 status unpacked xz-utils:amd64 5.2.4-1ubuntu1.1
2025-04-11 19:35:27 install krb5-locales:all <none> 1.17-6ubuntu4.9
2025-04-11 19:35:27 status half-installed krb5-locales:all 1.17-6ubuntu4.9
2025-04-11 19:35:27 status unpacked krb5-locales:all 1.17-6ubuntu4.9
2025-04-11 19:35:27 install libcbor0.6:amd64 <none> 0.6.0-0ubuntu1
2025-04-11 19:35:27 status half-installed libcbor0.6:amd64 0.6.0-0ubuntu1
2025-04-11 19:35:27 status unpacked libcbor0.6:amd64 0.6.0-0ubuntu1
2025-04-11 19:35:28 install libedit2:amd64 <none> 3.1-20191231-1
2025-04-11 19:35:28 status half-installed libedit2:amd64 3.1-20191231-1
2025-04-11 19:35:28 status unpacked libedit2:amd64 3.1-20191231-1
2025-04-11 19:35:28 install libfido2-1:amd64 <none> 1.3.1-1ubuntu2
2025-04-11 19:35:28 status half-installed libfido2-1:amd64 1.3.1-1ubuntu2
2025-04-11 19:35:28 status unpacked libfido2-1:amd64 1.3.1-1ubuntu2
2025-04-11 19:35:28 install libxau6:amd64 <none> 1:1.0.9-0ubuntu1
2025-04-11 19:35:28 status half-installed libxau6:amd64 1:1.0.9-0ubuntu1
2025-04-11 19:35:28 status unpacked libxau6:amd64 1:1.0.9-0ubuntu1
2025-04-11 19:35:28 install libxdmcp6:amd64 <none> 1:1.1.3-0ubuntu1
2025-04-11 19:35:28 status half-installed libxdmcp6:amd64 1:1.1.3-0ubuntu1
2025-04-11 19:35:28 status unpacked libxdmcp6:amd64 1:1.1.3-0ubuntu1
2025-04-11 19:35:28 install libxcb1:amd64 <none> 1.14-2
2025-04-11 19:35:28 status half-installed libxcb1:amd64 1.14-2
2025-04-11 19:35:28 status unpacked libxcb1:amd64 1.14-2
2025-04-11 19:35:28 install libx11-data:all <none> 2:1.6.9-2ubuntu1.6
2025-04-11 19:35:28 status half-installed libx11-data:all 2:1.6.9-2ubuntu1.6
2025-04-11 19:35:28 status unpacked libx11-data:all 2:1.6.9-2ubuntu1.6
2025-04-11 19:35:28 install libx11-6:amd64 <none> 2:1.6.9-2ubuntu1.6
2025-04-11 19:35:28 status half-installed libx11-6:amd64 2:1.6.9-2ubuntu1.6
2025-04-11 19:35:28 status unpacked libx11-6:amd64 2:1.6.9-2ubuntu1.6
2025-04-11 19:35:28 install libxext6:amd64 <none> 2:1.3.4-0ubuntu1
2025-04-11 19:35:28 status half-installed libxext6:amd64 2:1.3.4-0ubuntu1
2025-04-11 19:35:28 status unpacked libxext6:amd64 2:1.3.4-0ubuntu1
2025-04-11 19:35:28 install libxmuu1:amd64 <none> 2:1.1.3-0ubuntu1
2025-04-11 19:35:28 status half-installed libxmuu1:amd64 2:1.1.3-0ubuntu1
2025-04-11 19:35:28 status unpacked libxmuu1:amd64 2:1.1.3-0ubuntu1
2025-04-11 19:35:28 install openssh-client:amd64 <none> 1:8.2p1-4ubuntu0.12
2025-04-11 19:35:28 status half-installed openssh-client:amd64 1:8.2p1-4ubuntu0.12
2025-04-11 19:35:28 status unpacked openssh-client:amd64 1:8.2p1-4ubuntu0.12
2025-04-11 19:35:28 install psmisc:amd64 <none> 23.3-1
2025-04-11 19:35:28 status half-installed psmisc:amd64 23.3-1
2025-04-11 19:35:28 status unpacked psmisc:amd64 23.3-1
2025-04-11 19:35:28 install publicsuffix:all <none> 20200303.0012-1
2025-04-11 19:35:28 status half-installed publicsuffix:all 20200303.0012-1
2025-04-11 19:35:28 status unpacked publicsuffix:all 20200303.0012-1
2025-04-11 19:35:28 install wget:amd64 <none> 1.20.3-1ubuntu2.1
2025-04-11 19:35:28 status half-installed wget:amd64 1.20.3-1ubuntu2.1
2025-04-11 19:35:29 status unpacked wget:amd64 1.20.3-1ubuntu2.1
2025-04-11 19:35:29 install xauth:amd64 <none> 1:1.1-0ubuntu1
2025-04-11 19:35:29 status half-installed xauth:amd64 1:1.1-0ubuntu1
2025-04-11 19:35:29 status unpacked xauth:amd64 1:1.1-0ubuntu1
2025-04-11 19:35:29 install php-common:all <none> 2:75
2025-04-11 19:35:29 status half-installed php-common:all 2:75
2025-04-11 19:35:29 status unpacked php-common:all 2:75
2025-04-11 19:35:29 install php7.4-common:amd64 <none> 7.4.3-4ubuntu2.29
2025-04-11 19:35:29 status half-installed php7.4-common:amd64 7.4.3-4ubuntu2.29
2025-04-11 19:35:29 status unpacked php7.4-common:amd64 7.4.3-4ubuntu2.29
2025-04-11 19:35:29 install php7.4-json:amd64 <none> 7.4.3-4ubuntu2.29
2025-04-11 19:35:29 status half-installed php7.4-json:amd64 7.4.3-4ubuntu2.29
2025-04-11 19:35:29 status unpacked php7.4-json:amd64 7.4.3-4ubuntu2.29
2025-04-11 19:35:29 install php7.4-opcache:amd64 <none> 7.4.3-4ubuntu2.29
2025-04-11 19:35:29 status half-installed php7.4-opcache:amd64 7.4.3-4ubuntu2.29
2025-04-11 19:35:29 status unpacked php7.4-opcache:amd64 7.4.3-4ubuntu2.29
2025-04-11 19:35:29 install php7.4-readline:amd64 <none> 7.4.3-4ubuntu2.29
2025-04-11 19:35:29 status half-installed php7.4-readline:amd64 7.4.3-4ubuntu2.29
2025-04-11 19:35:29 status unpacked php7.4-readline:amd64 7.4.3-4ubuntu2.29
2025-04-11 19:35:29 install php7.4-cli:amd64 <none> 7.4.3-4ubuntu2.29
2025-04-11 19:35:29 status half-installed php7.4-cli:amd64 7.4.3-4ubuntu2.29
2025-04-11 19:35:29 status unpacked php7.4-cli:amd64 7.4.3-4ubuntu2.29
2025-04-11 19:35:29 install libapache2-mod-php7.4:amd64 <none> 7.4.3-4ubuntu2.29
2025-04-11 19:35:29 status half-installed libapache2-mod-php7.4:amd64 7.4.3-4ubuntu2.29
2025-04-11 19:35:30 status unpacked libapache2-mod-php7.4:amd64 7.4.3-4ubuntu2.29
2025-04-11 19:35:30 install libapache2-mod-php:all <none> 2:7.4+75
2025-04-11 19:35:30 status half-installed libapache2-mod-php:all 2:7.4+75
2025-04-11 19:35:30 status unpacked libapache2-mod-php:all 2:7.4+75
2025-04-11 19:35:30 install libsasl2-modules:amd64 <none> 2.1.27+dfsg-2ubuntu0.1
2025-04-11 19:35:30 status half-installed libsasl2-modules:amd64 2.1.27+dfsg-2ubuntu0.1
2025-04-11 19:35:30 status unpacked libsasl2-modules:amd64 2.1.27+dfsg-2ubuntu0.1
2025-04-11 19:35:30 install libwrap0:amd64 <none> 7.6.q-30
2025-04-11 19:35:30 status half-installed libwrap0:amd64 7.6.q-30
2025-04-11 19:35:30 status unpacked libwrap0:amd64 7.6.q-30
2025-04-11 19:35:30 install ncurses-term:all <none> 6.2-0ubuntu2.1
2025-04-11 19:35:30 status half-installed ncurses-term:all 6.2-0ubuntu2.1
2025-04-11 19:35:31 status unpacked ncurses-term:all 6.2-0ubuntu2.1
2025-04-11 19:35:31 install openssh-sftp-server:amd64 <none> 1:8.2p1-4ubuntu0.12
2025-04-11 19:35:31 status half-installed openssh-sftp-server:amd64 1:8.2p1-4ubuntu0.12
2025-04-11 19:35:31 status unpacked openssh-sftp-server:amd64 1:8.2p1-4ubuntu0.12
2025-04-11 19:35:31 install openssh-server:amd64 <none> 1:8.2p1-4ubuntu0.12
2025-04-11 19:35:31 status half-installed openssh-server:amd64 1:8.2p1-4ubuntu0.12
2025-04-11 19:35:31 status unpacked openssh-server:amd64 1:8.2p1-4ubuntu0.12
2025-04-11 19:35:31 install php7.4:all <none> 7.4.3-4ubuntu2.29
2025-04-11 19:35:31 status half-installed php7.4:all 7.4.3-4ubuntu2.29
2025-04-11 19:35:31 status unpacked php7.4:all 7.4.3-4ubuntu2.29
2025-04-11 19:35:31 install php:all <none> 2:7.4+75
2025-04-11 19:35:31 status half-installed php:all 2:7.4+75
2025-04-11 19:35:31 status unpacked php:all 2:7.4+75
2025-04-11 19:35:31 install python3-certifi:all <none> 2019.11.28-1
2025-04-11 19:35:31 status half-installed python3-certifi:all 2019.11.28-1
2025-04-11 19:35:31 status unpacked python3-certifi:all 2019.11.28-1
2025-04-11 19:35:31 install python3-chardet:all <none> 3.0.4-4build1
2025-04-11 19:35:31 status half-installed python3-chardet:all 3.0.4-4build1
2025-04-11 19:35:31 status unpacked python3-chardet:all 3.0.4-4build1
2025-04-11 19:35:31 install python3-idna:all <none> 2.8-1ubuntu0.1
2025-04-11 19:35:31 status half-installed python3-idna:all 2.8-1ubuntu0.1
2025-04-11 19:35:31 status unpacked python3-idna:all 2.8-1ubuntu0.1
2025-04-11 19:35:32 install python3-urllib3:all <none> 1.25.8-2ubuntu0.4
2025-04-11 19:35:32 status half-installed python3-urllib3:all 1.25.8-2ubuntu0.4
2025-04-11 19:35:32 status unpacked python3-urllib3:all 1.25.8-2ubuntu0.4
2025-04-11 19:35:32 install python3-requests:all <none> 2.22.0-2ubuntu1.1
2025-04-11 19:35:32 status half-installed python3-requests:all 2.22.0-2ubuntu1.1
2025-04-11 19:35:32 status unpacked python3-requests:all 2.22.0-2ubuntu1.1
2025-04-11 19:35:32 install ssl-cert:all <none> 1.0.39
2025-04-11 19:35:32 status half-installed ssl-cert:all 1.0.39
2025-04-11 19:35:32 status unpacked ssl-cert:all 1.0.39
2025-04-11 19:35:32 install python3-distro:all <none> 1.4.0-1
2025-04-11 19:35:32 status half-installed python3-distro:all 1.4.0-1
2025-04-11 19:35:32 status unpacked python3-distro:all 1.4.0-1
2025-04-11 19:35:32 install ssh-import-id:all <none> 5.10-0ubuntu1
2025-04-11 19:35:32 status half-installed ssh-import-id:all 5.10-0ubuntu1
2025-04-11 19:35:32 status unpacked ssh-import-id:all 5.10-0ubuntu1
2025-04-11 19:35:32 startup packages configure
2025-04-11 19:35:32 configure systemd-sysv:amd64 245.4-4ubuntu3.24 <none>
2025-04-11 19:35:32 status unpacked systemd-sysv:amd64 245.4-4ubuntu3.24
2025-04-11 19:35:32 status half-configured systemd-sysv:amd64 245.4-4ubuntu3.24
2025-04-11 19:35:32 status installed systemd-sysv:amd64 245.4-4ubuntu3.24
2025-04-11 19:35:32 configure libxau6:amd64 1:1.0.9-0ubuntu1 <none>
2025-04-11 19:35:32 status unpacked libxau6:amd64 1:1.0.9-0ubuntu1
2025-04-11 19:35:32 status half-configured libxau6:amd64 1:1.0.9-0ubuntu1
2025-04-11 19:35:32 status installed libxau6:amd64 1:1.0.9-0ubuntu1
2025-04-11 19:35:32 configure libkeyutils1:amd64 1.6-6ubuntu1.1 <none>
2025-04-11 19:35:32 status unpacked libkeyutils1:amd64 1.6-6ubuntu1.1
2025-04-11 19:35:32 status half-configured libkeyutils1:amd64 1.6-6ubuntu1.1
2025-04-11 19:35:32 status installed libkeyutils1:amd64 1.6-6ubuntu1.1
2025-04-11 19:35:32 configure libpsl5:amd64 0.21.0-1ubuntu1 <none>
2025-04-11 19:35:32 status unpacked libpsl5:amd64 0.21.0-1ubuntu1
2025-04-11 19:35:32 status half-configured libpsl5:amd64 0.21.0-1ubuntu1
2025-04-11 19:35:32 status installed libpsl5:amd64 0.21.0-1ubuntu1
2025-04-11 19:35:32 configure libsodium23:amd64 1.0.18-1 <none>
2025-04-11 19:35:32 status unpacked libsodium23:amd64 1.0.18-1
2025-04-11 19:35:32 status half-configured libsodium23:amd64 1.0.18-1
2025-04-11 19:35:32 status installed libsodium23:amd64 1.0.18-1
2025-04-11 19:35:32 configure perl-modules-5.30:all 5.30.0-9ubuntu0.5 <none>
2025-04-11 19:35:32 status unpacked perl-modules-5.30:all 5.30.0-9ubuntu0.5
2025-04-11 19:35:32 status half-configured perl-modules-5.30:all 5.30.0-9ubuntu0.5
2025-04-11 19:35:32 status installed perl-modules-5.30:all 5.30.0-9ubuntu0.5
2025-04-11 19:35:32 configure mime-support:all 3.64ubuntu1 <none>
2025-04-11 19:35:32 status unpacked mime-support:all 3.64ubuntu1
2025-04-11 19:35:32 status half-configured mime-support:all 3.64ubuntu1
2025-04-11 19:35:32 status installed mime-support:all 3.64ubuntu1
2025-04-11 19:35:32 configure wget:amd64 1.20.3-1ubuntu2.1 <none>
2025-04-11 19:35:32 status unpacked wget:amd64 1.20.3-1ubuntu2.1
2025-04-11 19:35:32 status half-configured wget:amd64 1.20.3-1ubuntu2.1
2025-04-11 19:35:32 status installed wget:amd64 1.20.3-1ubuntu2.1
2025-04-11 19:35:32 configure xdg-user-dirs:amd64 0.17-2ubuntu1 <none>
2025-04-11 19:35:32 status unpacked xdg-user-dirs:amd64 0.17-2ubuntu1
2025-04-11 19:35:32 status half-configured xdg-user-dirs:amd64 0.17-2ubuntu1
2025-04-11 19:35:32 status installed xdg-user-dirs:amd64 0.17-2ubuntu1
2025-04-11 19:35:32 configure libmagic-mgc:amd64 1:5.38-4 <none>
2025-04-11 19:35:32 status unpacked libmagic-mgc:amd64 1:5.38-4
2025-04-11 19:35:32 status half-configured libmagic-mgc:amd64 1:5.38-4
2025-04-11 19:35:32 status installed libmagic-mgc:amd64 1:5.38-4
2025-04-11 19:35:32 configure psmisc:amd64 23.3-1 <none>
2025-04-11 19:35:32 status unpacked psmisc:amd64 23.3-1
2025-04-11 19:35:32 status half-configured psmisc:amd64 23.3-1
2025-04-11 19:35:32 status installed psmisc:amd64 23.3-1
2025-04-11 19:35:32 configure libglib2.0-0:amd64 2.64.6-1~ubuntu20.04.8 <none>
2025-04-11 19:35:32 status unpacked libglib2.0-0:amd64 2.64.6-1~ubuntu20.04.8
2025-04-11 19:35:32 status half-configured libglib2.0-0:amd64 2.64.6-1~ubuntu20.04.8
2025-04-11 19:35:32 status installed libglib2.0-0:amd64 2.64.6-1~ubuntu20.04.8
2025-04-11 19:35:32 configure distro-info-data:all 0.43ubuntu1.17 <none>
2025-04-11 19:35:32 status unpacked distro-info-data:all 0.43ubuntu1.17
2025-04-11 19:35:32 status half-configured distro-info-data:all 0.43ubuntu1.17
2025-04-11 19:35:32 status installed distro-info-data:all 0.43ubuntu1.17
2025-04-11 19:35:32 configure libbrotli1:amd64 1.0.7-6ubuntu0.1 <none>
2025-04-11 19:35:32 status unpacked libbrotli1:amd64 1.0.7-6ubuntu0.1
2025-04-11 19:35:33 status half-configured libbrotli1:amd64 1.0.7-6ubuntu0.1
2025-04-11 19:35:33 status installed libbrotli1:amd64 1.0.7-6ubuntu0.1
2025-04-11 19:35:33 configure libsqlite3-0:amd64 3.31.1-4ubuntu0.6 <none>
2025-04-11 19:35:33 status unpacked libsqlite3-0:amd64 3.31.1-4ubuntu0.6
2025-04-11 19:35:33 status half-configured libsqlite3-0:amd64 3.31.1-4ubuntu0.6
2025-04-11 19:35:33 status installed libsqlite3-0:amd64 3.31.1-4ubuntu0.6
2025-04-11 19:35:33 configure libsasl2-modules:amd64 2.1.27+dfsg-2ubuntu0.1 <none>
2025-04-11 19:35:33 status unpacked libsasl2-modules:amd64 2.1.27+dfsg-2ubuntu0.1
2025-04-11 19:35:33 status half-configured libsasl2-modules:amd64 2.1.27+dfsg-2ubuntu0.1
2025-04-11 19:35:33 status installed libsasl2-modules:amd64 2.1.27+dfsg-2ubuntu0.1
2025-04-11 19:35:33 configure libnghttp2-14:amd64 1.40.0-1ubuntu0.3 <none>
2025-04-11 19:35:33 status unpacked libnghttp2-14:amd64 1.40.0-1ubuntu0.3
2025-04-11 19:35:33 status half-configured libnghttp2-14:amd64 1.40.0-1ubuntu0.3
2025-04-11 19:35:33 status installed libnghttp2-14:amd64 1.40.0-1ubuntu0.3
2025-04-11 19:35:33 configure libmagic1:amd64 1:5.38-4 <none>
2025-04-11 19:35:33 status unpacked libmagic1:amd64 1:5.38-4
2025-04-11 19:35:33 status half-configured libmagic1:amd64 1:5.38-4
2025-04-11 19:35:33 status installed libmagic1:amd64 1:5.38-4
2025-04-11 19:35:33 configure libapr1:amd64 1.6.5-1ubuntu1.1 <none>
2025-04-11 19:35:33 status unpacked libapr1:amd64 1.6.5-1ubuntu1.1
2025-04-11 19:35:33 status half-configured libapr1:amd64 1.6.5-1ubuntu1.1
2025-04-11 19:35:33 status installed libapr1:amd64 1.6.5-1ubuntu1.1
2025-04-11 19:35:33 configure libnss-systemd:amd64 245.4-4ubuntu3.24 <none>
2025-04-11 19:35:33 status unpacked libnss-systemd:amd64 245.4-4ubuntu3.24
2025-04-11 19:35:33 status half-configured libnss-systemd:amd64 245.4-4ubuntu3.24
2025-04-11 19:35:33 status installed libnss-systemd:amd64 245.4-4ubuntu3.24
2025-04-11 19:35:33 configure krb5-locales:all 1.17-6ubuntu4.9 <none>
2025-04-11 19:35:33 status unpacked krb5-locales:all 1.17-6ubuntu4.9
2025-04-11 19:35:33 status half-configured krb5-locales:all 1.17-6ubuntu4.9
2025-04-11 19:35:33 status installed krb5-locales:all 1.17-6ubuntu4.9
2025-04-11 19:35:33 configure file:amd64 1:5.38-4 <none>
2025-04-11 19:35:33 status unpacked file:amd64 1:5.38-4
2025-04-11 19:35:33 status half-configured file:amd64 1:5.38-4
2025-04-11 19:35:33 status installed file:amd64 1:5.38-4
2025-04-11 19:35:33 configure libcbor0.6:amd64 0.6.0-0ubuntu1 <none>
2025-04-11 19:35:33 status unpacked libcbor0.6:amd64 0.6.0-0ubuntu1
2025-04-11 19:35:33 status half-configured libcbor0.6:amd64 0.6.0-0ubuntu1
2025-04-11 19:35:33 status installed libcbor0.6:amd64 0.6.0-0ubuntu1
2025-04-11 19:35:33 configure libldap-common:all 2.4.49+dfsg-2ubuntu1.10 <none>
2025-04-11 19:35:33 status unpacked libldap-common:all 2.4.49+dfsg-2ubuntu1.10
2025-04-11 19:35:33 status half-configured libldap-common:all 2.4.49+dfsg-2ubuntu1.10
2025-04-11 19:35:33 status installed libldap-common:all 2.4.49+dfsg-2ubuntu1.10
2025-04-11 19:35:33 configure libjansson4:amd64 2.12-1build1 <none>
2025-04-11 19:35:33 status unpacked libjansson4:amd64 2.12-1build1
2025-04-11 19:35:33 status half-configured libjansson4:amd64 2.12-1build1
2025-04-11 19:35:33 status installed libjansson4:amd64 2.12-1build1
2025-04-11 19:35:33 configure libkrb5support0:amd64 1.17-6ubuntu4.9 <none>
2025-04-11 19:35:33 status unpacked libkrb5support0:amd64 1.17-6ubuntu4.9
2025-04-11 19:35:33 status half-configured libkrb5support0:amd64 1.17-6ubuntu4.9
2025-04-11 19:35:33 status installed libkrb5support0:amd64 1.17-6ubuntu4.9
2025-04-11 19:35:33 configure libsasl2-modules-db:amd64 2.1.27+dfsg-2ubuntu0.1 <none>
2025-04-11 19:35:33 status unpacked libsasl2-modules-db:amd64 2.1.27+dfsg-2ubuntu0.1
2025-04-11 19:35:33 status half-configured libsasl2-modules-db:amd64 2.1.27+dfsg-2ubuntu0.1
2025-04-11 19:35:33 status installed libsasl2-modules-db:amd64 2.1.27+dfsg-2ubuntu0.1
2025-04-11 19:35:33 configure tzdata:all 2025b-0ubuntu0.20.04 <none>
2025-04-11 19:35:33 status unpacked tzdata:all 2025b-0ubuntu0.20.04
2025-04-11 19:35:33 status half-configured tzdata:all 2025b-0ubuntu0.20.04
2025-04-11 19:35:33 status installed tzdata:all 2025b-0ubuntu0.20.04
2025-04-11 19:35:33 configure libglib2.0-data:all 2.64.6-1~ubuntu20.04.8 <none>
2025-04-11 19:35:33 status unpacked libglib2.0-data:all 2.64.6-1~ubuntu20.04.8
2025-04-11 19:35:33 status half-configured libglib2.0-data:all 2.64.6-1~ubuntu20.04.8
2025-04-11 19:35:33 status installed libglib2.0-data:all 2.64.6-1~ubuntu20.04.8
2025-04-11 19:35:33 configure libwrap0:amd64 7.6.q-30 <none>
2025-04-11 19:35:33 status unpacked libwrap0:amd64 7.6.q-30
2025-04-11 19:35:33 status half-configured libwrap0:amd64 7.6.q-30
2025-04-11 19:35:33 status installed libwrap0:amd64 7.6.q-30
2025-04-11 19:35:33 configure libx11-data:all 2:1.6.9-2ubuntu1.6 <none>
2025-04-11 19:35:33 status unpacked libx11-data:all 2:1.6.9-2ubuntu1.6
2025-04-11 19:35:33 status half-configured libx11-data:all 2:1.6.9-2ubuntu1.6
2025-04-11 19:35:33 status installed libx11-data:all 2:1.6.9-2ubuntu1.6
2025-04-11 19:35:33 configure librtmp1:amd64 2.4+20151223.gitfa8646d.1-2build1 <none>
2025-04-11 19:35:33 status unpacked librtmp1:amd64 2.4+20151223.gitfa8646d.1-2build1
2025-04-11 19:35:33 status half-configured librtmp1:amd64 2.4+20151223.gitfa8646d.1-2build1
2025-04-11 19:35:33 status installed librtmp1:amd64 2.4+20151223.gitfa8646d.1-2build1
2025-04-11 19:35:33 configure libdbus-1-3:amd64 1.12.16-2ubuntu2.3 <none>
2025-04-11 19:35:33 status unpacked libdbus-1-3:amd64 1.12.16-2ubuntu2.3
2025-04-11 19:35:33 status half-configured libdbus-1-3:amd64 1.12.16-2ubuntu2.3
2025-04-11 19:35:33 status installed libdbus-1-3:amd64 1.12.16-2ubuntu2.3
2025-04-11 19:35:33 configure dbus:amd64 1.12.16-2ubuntu2.3 <none>
2025-04-11 19:35:33 status unpacked dbus:amd64 1.12.16-2ubuntu2.3
2025-04-11 19:35:33 status half-configured dbus:amd64 1.12.16-2ubuntu2.3
2025-04-11 19:35:33 status installed dbus:amd64 1.12.16-2ubuntu2.3
2025-04-11 19:35:33 configure xz-utils:amd64 5.2.4-1ubuntu1.1 <none>
2025-04-11 19:35:33 status unpacked xz-utils:amd64 5.2.4-1ubuntu1.1
2025-04-11 19:35:33 status half-configured xz-utils:amd64 5.2.4-1ubuntu1.1
2025-04-11 19:35:34 status installed xz-utils:amd64 5.2.4-1ubuntu1.1
2025-04-11 19:35:34 configure ucf:all 3.0038+nmu1 <none>
2025-04-11 19:35:34 status unpacked ucf:all 3.0038+nmu1
2025-04-11 19:35:34 status half-configured ucf:all 3.0038+nmu1
2025-04-11 19:35:34 status installed ucf:all 3.0038+nmu1
2025-04-11 19:35:34 configure libk5crypto3:amd64 1.17-6ubuntu4.9 <none>
2025-04-11 19:35:34 status unpacked libk5crypto3:amd64 1.17-6ubuntu4.9
2025-04-11 19:35:34 status half-configured libk5crypto3:amd64 1.17-6ubuntu4.9
2025-04-11 19:35:34 status installed libk5crypto3:amd64 1.17-6ubuntu4.9
2025-04-11 19:35:34 configure libsasl2-2:amd64 2.1.27+dfsg-2ubuntu0.1 <none>
2025-04-11 19:35:34 status unpacked libsasl2-2:amd64 2.1.27+dfsg-2ubuntu0.1
2025-04-11 19:35:34 status half-configured libsasl2-2:amd64 2.1.27+dfsg-2ubuntu0.1
2025-04-11 19:35:34 status installed libsasl2-2:amd64 2.1.27+dfsg-2ubuntu0.1
2025-04-11 19:35:34 configure libroken18-heimdal:amd64 7.7.0+dfsg-1ubuntu1.4 <none>
2025-04-11 19:35:34 status unpacked libroken18-heimdal:amd64 7.7.0+dfsg-1ubuntu1.4
2025-04-11 19:35:34 status half-configured libroken18-heimdal:amd64 7.7.0+dfsg-1ubuntu1.4
2025-04-11 19:35:34 status installed libroken18-heimdal:amd64 7.7.0+dfsg-1ubuntu1.4
2025-04-11 19:35:34 configure liblua5.2-0:amd64 5.2.4-1.1build3 <none>
2025-04-11 19:35:34 status unpacked liblua5.2-0:amd64 5.2.4-1.1build3
2025-04-11 19:35:34 status half-configured liblua5.2-0:amd64 5.2.4-1.1build3
2025-04-11 19:35:34 status installed liblua5.2-0:amd64 5.2.4-1.1build3
2025-04-11 19:35:34 configure dmsetup:amd64 2:1.02.167-1ubuntu1 <none>
2025-04-11 19:35:34 status unpacked dmsetup:amd64 2:1.02.167-1ubuntu1
2025-04-11 19:35:34 status half-configured dmsetup:amd64 2:1.02.167-1ubuntu1
2025-04-11 19:35:34 status installed dmsetup:amd64 2:1.02.167-1ubuntu1
2025-04-11 19:35:34 configure libpam-systemd:amd64 245.4-4ubuntu3.24 <none>
2025-04-11 19:35:34 status unpacked libpam-systemd:amd64 245.4-4ubuntu3.24
2025-04-11 19:35:34 status half-configured libpam-systemd:amd64 245.4-4ubuntu3.24
2025-04-11 19:35:34 status installed libpam-systemd:amd64 245.4-4ubuntu3.24
2025-04-11 19:35:34 configure libgirepository-1.0-1:amd64 1.64.1-1~ubuntu20.04.1 <none>
2025-04-11 19:35:34 status unpacked libgirepository-1.0-1:amd64 1.64.1-1~ubuntu20.04.1
2025-04-11 19:35:34 status half-configured libgirepository-1.0-1:amd64 1.64.1-1~ubuntu20.04.1
2025-04-11 19:35:34 status installed libgirepository-1.0-1:amd64 1.64.1-1~ubuntu20.04.1
2025-04-11 19:35:34 configure netbase:all 6.1 <none>
2025-04-11 19:35:34 status unpacked netbase:all 6.1
2025-04-11 19:35:34 status half-configured netbase:all 6.1
